timestamp	zone	sensor	id	n_passages
2019-03-01 09:36:59	3	PIR	3	1
2019-03-01 09:37:32	3	PIR	3	1
2019-03-01 09:38:02	3	PIR	3	1
2019-03-01 09:38:27	3	PIR	3	1
2019-03-01 09:38:32	3	PIR	3	1
2019-03-01 09:38:45	3	PIR	3	1
2019-03-01 09:39:47	3	PIR	3	1
2019-03-01 09:41:04	3	PIR	3	1
2019-03-01 09:41:08	3	PIR	3	1
2019-03-01 09:41:12	3	PIR	3	1
2019-03-01 09:41:18	3	PIR	3	1
2019-03-01 09:41:23	3	PIR	3	1
2019-03-01 09:41:50	3	PIR	3	1
2019-03-01 09:41:54	3	PIR	3	1
2019-03-01 09:42:41	3	PIR	3	1
2019-03-01 09:42:48	3	PIR	3	1
2019-03-01 09:43:00	3	PIR	3	1
2019-03-01 09:43:24	3	PIR	3	1
2019-03-01 09:43:28	3	PIR	3	1
2019-03-01 09:43:45	3	PIR	3	1
2019-03-01 09:44:03	3	PIR	3	1
2019-03-01 09:44:09	3	PIR	3	1
2019-03-01 09:44:13	3	PIR	3	1
2019-03-01 09:44:29	3	PIR	3	1
2019-03-01 09:44:37	3	PIR	3	1
2019-03-01 09:44:41	3	PIR	3	1
2019-03-01 09:44:54	3	PIR	3	1
2019-03-01 09:45:00	3	PIR	3	1
2019-03-01 09:45:08	3	PIR	3	1
2019-03-01 10:17:08	3	PIR	3	1
2019-03-01 10:17:14	3	PIR	3	1
2019-03-01 10:17:39	3	PIR	3	1
2019-03-01 10:17:43	3	PIR	3	1
2019-03-01 10:18:55	3	PIR	3	1
2019-03-01 10:19:04	3	PIR	3	1
2019-03-01 10:19:09	3	PIR	3	1
2019-03-01 10:19:16	3	PIR	3	1
2019-03-01 10:19:23	3	PIR	3	1
2019-03-01 10:19:27	3	PIR	3	1
2019-03-01 10:19:34	3	PIR	3	1
2019-03-01 10:19:38	3	PIR	3	1
2019-03-01 10:19:46	3	PIR	3	1
2019-03-01 10:19:53	3	PIR	3	1
2019-03-01 10:20:00	3	PIR	3	1
2019-03-01 10:20:12	3	PIR	3	1
2019-03-01 10:20:16	3	PIR	3	1
2019-03-01 10:20:23	3	PIR	3	1
2019-03-01 10:20:42	3	PIR	3	1
2019-03-01 10:20:46	3	PIR	3	1
2019-03-01 10:20:52	3	PIR	3	1
2019-03-01 10:20:57	3	PIR	3	1
