timestamp	zone	sensor	id	n_passages
2019-03-04 12:26:48	1	PIR	1	1
2019-03-04 12:26:52	1	PIR	1	1
2019-03-04 12:26:56	1	PIR	1	1
2019-03-04 12:27:58	1	PIR	1	1
2019-03-04 12:28:02	1	PIR	1	1
2019-03-04 12:28:10	1	PIR	1	1
2019-03-04 12:28:14	1	PIR	1	1
2019-03-04 12:28:28	1	PIR	1	1
2019-03-04 12:28:32	1	PIR	1	1
2019-03-04 12:28:36	1	PIR	1	1
2019-03-04 12:28:44	1	PIR	1	1
2019-03-04 12:28:48	1	PIR	1	1
2019-03-04 12:28:53	1	PIR	1	1
2019-03-04 12:28:57	1	PIR	1	1
2019-03-04 12:29:04	1	PIR	1	1
2019-03-04 12:29:10	1	PIR	1	1
2019-03-04 12:29:14	1	PIR	1	1
2019-03-04 12:29:20	1	PIR	1	1
2019-03-04 12:29:30	1	PIR	1	1
2019-03-04 12:29:52	1	PIR	1	1
2019-03-04 12:30:26	1	PIR	1	1
2019-03-04 12:30:56	1	PIR	1	1
2019-03-04 12:37:13	1	PIR	1	1
2019-03-04 12:37:21	1	PIR	1	1
2019-03-04 12:37:28	1	PIR	1	1
2019-03-04 12:37:33	1	PIR	1	1
2019-03-04 12:45:25	1	PIR	1	1
2019-03-04 12:45:29	1	PIR	1	1
2019-03-04 12:47:48	1	PIR	1	1
2019-03-04 12:48:30	1	PIR	1	1
2019-03-04 12:48:34	1	PIR	1	1
2019-03-04 12:49:02	1	PIR	1	1
2019-03-04 12:49:06	1	PIR	1	1
2019-03-04 12:49:20	1	PIR	1	1
2019-03-04 12:49:25	1	PIR	1	1
2019-03-04 12:51:25	1	PIR	1	1
2019-03-04 12:52:12	1	PIR	1	1
2019-03-04 12:52:16	1	PIR	1	1
2019-03-04 12:56:39	1	PIR	1	1
2019-03-04 12:56:43	1	PIR	1	1
2019-03-04 12:59:36	1	PIR	1	1
2019-03-04 13:00:00	1	PIR	1	1
2019-03-04 13:00:07	1	PIR	1	1
2019-03-04 13:01:51	1	PIR	1	1
2019-03-04 13:01:57	1	PIR	1	1
2019-03-04 13:02:02	1	PIR	1	1
2019-03-04 13:02:06	1	PIR	1	1
2019-03-04 13:02:12	1	PIR	1	1
2019-03-04 13:02:16	1	PIR	1	1
2019-03-04 13:02:20	1	PIR	1	1
2019-03-04 13:02:27	1	PIR	1	1
2019-03-04 13:02:33	1	PIR	1	1
2019-03-04 13:02:40	1	PIR	1	1
2019-03-04 13:02:50	1	PIR	1	1
2019-03-04 13:02:57	1	PIR	1	1
2019-03-04 13:03:53	1	PIR	1	1
2019-03-04 13:03:57	1	PIR	1	1
2019-03-04 13:04:01	1	PIR	1	1
2019-03-04 13:04:06	1	PIR	1	1
2019-03-04 13:04:10	1	PIR	1	1
2019-03-04 13:04:16	1	PIR	1	1
2019-03-04 13:04:20	1	PIR	1	1
2019-03-04 13:04:24	1	PIR	1	1
2019-03-04 13:04:28	1	PIR	1	1
2019-03-04 13:04:35	1	PIR	1	1
2019-03-04 13:04:42	1	PIR	1	1
2019-03-04 13:04:47	1	PIR	1	1
2019-03-04 13:04:53	1	PIR	1	1
2019-03-04 13:05:04	1	PIR	1	1
2019-03-04 13:05:08	1	PIR	1	1
2019-03-04 13:05:20	1	PIR	1	1
2019-03-04 13:05:42	1	PIR	1	1
2019-03-04 13:05:50	1	PIR	1	1
2019-03-04 13:05:54	1	PIR	1	1
2019-03-04 13:06:00	1	PIR	1	1
2019-03-04 13:06:05	1	PIR	1	1
2019-03-04 13:06:13	1	PIR	1	1
2019-03-04 13:06:17	1	PIR	1	1
2019-03-04 13:06:24	1	PIR	1	1
2019-03-04 13:06:28	1	PIR	1	1
2019-03-04 13:06:33	1	PIR	1	1
2019-03-04 13:06:44	1	PIR	1	1
2019-03-04 13:06:50	1	PIR	1	1
2019-03-04 13:06:54	1	PIR	1	1
2019-03-04 13:07:00	1	PIR	1	1
2019-03-04 13:07:07	1	PIR	1	1
2019-03-04 13:07:11	1	PIR	1	1
2019-03-04 13:07:15	1	PIR	1	1
2019-03-04 13:07:46	1	PIR	1	1
2019-03-04 13:08:05	1	PIR	1	1
2019-03-04 13:08:09	1	PIR	1	1
2019-03-04 13:08:15	1	PIR	1	1
2019-03-04 13:08:36	1	PIR	1	1
2019-03-04 13:08:45	1	PIR	1	1
2019-03-04 13:16:39	1	PIR	1	1
2019-03-04 13:16:49	1	PIR	1	1
2019-03-04 13:16:54	1	PIR	1	1
2019-03-04 13:16:58	1	PIR	1	1
2019-03-04 13:17:02	1	PIR	1	1
2019-03-04 13:17:06	1	PIR	1	1
2019-03-04 13:17:13	1	PIR	1	1
2019-03-04 13:17:18	1	PIR	1	1
2019-03-04 13:17:26	1	PIR	1	1
2019-03-04 13:17:30	1	PIR	1	1
2019-03-04 13:17:44	1	PIR	1	1
2019-03-04 13:20:40	1	PIR	1	1
2019-03-04 13:20:45	1	PIR	1	1
2019-03-04 13:21:11	1	PIR	1	1
2019-03-04 13:21:15	1	PIR	1	1
2019-03-04 13:21:22	1	PIR	1	1
2019-03-04 13:21:26	1	PIR	1	1
2019-03-04 13:21:36	1	PIR	1	1
2019-03-04 13:21:44	1	PIR	1	1
2019-03-04 13:58:20	1	PIR	1	1
2019-03-04 14:00:22	1	PIR	1	1
2019-03-04 14:00:28	1	PIR	1	1
2019-03-04 14:00:35	1	PIR	1	1
2019-03-04 14:00:39	1	PIR	1	1
2019-03-04 14:06:37	1	PIR	1	1
2019-03-04 14:06:52	1	PIR	1	1
2019-03-04 14:06:57	1	PIR	1	1
2019-03-04 14:07:04	1	PIR	1	1
2019-03-04 14:07:08	1	PIR	1	1
2019-03-04 14:07:14	1	PIR	1	1
2019-03-04 14:07:36	1	PIR	1	1
2019-03-04 14:07:44	1	PIR	1	1
2019-03-04 14:07:55	1	PIR	1	1
2019-03-04 14:08:03	1	PIR	1	1
2019-03-04 14:08:11	1	PIR	1	1
2019-03-04 14:08:19	1	PIR	1	1
2019-03-04 14:08:26	1	PIR	1	1
2019-03-04 14:08:30	1	PIR	1	1
2019-03-04 14:08:35	1	PIR	1	1
2019-03-04 14:08:40	1	PIR	1	1
2019-03-04 14:08:47	1	PIR	1	1
2019-03-04 14:08:55	1	PIR	1	1
2019-03-04 14:09:00	1	PIR	1	1
2019-03-04 14:09:04	1	PIR	1	1
2019-03-04 14:09:11	1	PIR	1	1
2019-03-04 15:00:38	1	PIR	1	1
2019-03-04 15:00:45	1	PIR	1	1
2019-03-04 15:00:55	1	PIR	1	1
2019-03-04 15:08:46	1	PIR	1	1
2019-03-04 15:08:50	1	PIR	1	1
2019-03-04 15:09:27	1	PIR	1	1
2019-03-04 15:09:32	1	PIR	1	1
2019-03-04 15:09:37	1	PIR	1	1
2019-03-04 15:09:41	1	PIR	1	1
2019-03-04 15:09:45	1	PIR	1	1
2019-03-04 15:10:23	1	PIR	1	1
2019-03-04 15:19:18	1	PIR	1	1
2019-03-04 15:19:22	1	PIR	1	1
2019-03-04 15:19:36	1	PIR	1	1
2019-03-04 15:19:40	1	PIR	1	1
2019-03-04 15:22:47	1	PIR	1	1
2019-03-04 15:23:17	1	PIR	1	1
2019-03-04 15:58:39	1	PIR	1	1
2019-03-04 15:58:45	1	PIR	1	1
2019-03-04 15:58:53	1	PIR	1	1
2019-03-04 15:58:58	1	PIR	1	1
2019-03-04 15:59:09	1	PIR	1	1
2019-03-04 15:59:16	1	PIR	1	1
2019-03-04 16:03:54	1	PIR	1	1
2019-03-04 16:03:58	1	PIR	1	1
2019-03-04 16:11:37	1	PIR	1	1
2019-03-04 16:11:41	1	PIR	1	1
2019-03-04 16:11:47	1	PIR	1	1
2019-03-04 16:44:32	1	PIR	1	1
2019-03-04 17:04:29	1	PIR	1	1
2019-03-04 17:35:24	1	PIR	1	1
2019-03-04 18:06:06	1	PIR	1	1
2019-03-04 18:06:10	1	PIR	1	1
2019-03-04 18:06:14	1	PIR	1	1
2019-03-04 18:06:18	1	PIR	1	1
2019-03-04 18:06:23	1	PIR	1	1
2019-03-04 18:07:53	1	PIR	1	1
2019-03-04 18:08:06	1	PIR	1	1
2019-03-04 18:08:11	1	PIR	1	1
2019-03-04 18:08:15	1	PIR	1	1
2019-03-04 18:08:19	1	PIR	1	1
2019-03-04 18:08:40	1	PIR	1	1
2019-03-04 18:13:17	1	PIR	1	1
2019-03-04 18:13:21	1	PIR	1	1
2019-03-04 18:13:25	1	PIR	1	1
2019-03-04 18:16:00	1	PIR	1	1
2019-03-04 18:16:53	1	PIR	1	1
2019-03-04 18:16:58	1	PIR	1	1
2019-03-04 18:17:05	1	PIR	1	1
2019-03-04 18:17:09	1	PIR	1	1
2019-03-04 18:17:21	1	PIR	1	1
2019-03-04 18:17:53	1	PIR	1	1
2019-03-04 18:17:59	1	PIR	1	1
2019-03-04 18:18:06	1	PIR	1	1
2019-03-04 18:18:10	1	PIR	1	1
2019-03-04 18:18:17	1	PIR	1	1
2019-03-04 18:18:24	1	PIR	1	1
2019-03-04 18:18:30	1	PIR	1	1
2019-03-04 18:18:34	1	PIR	1	1
2019-03-04 18:18:44	1	PIR	1	1
2019-03-04 18:18:51	1	PIR	1	1
2019-03-04 18:18:55	1	PIR	1	1
2019-03-04 18:18:59	1	PIR	1	1
2019-03-04 18:19:06	1	PIR	1	1
2019-03-04 18:19:13	1	PIR	1	1
2019-03-04 18:19:17	1	PIR	1	1
2019-03-04 18:19:23	1	PIR	1	1
2019-03-04 18:19:28	1	PIR	1	1
2019-03-04 18:19:34	1	PIR	1	1
2019-03-04 18:19:39	1	PIR	1	1
2019-03-05 08:28:39	1	PIR	1	1
2019-03-05 08:28:43	1	PIR	1	1
2019-03-05 08:28:59	1	PIR	1	1
2019-03-05 08:29:13	1	PIR	1	1
2019-03-05 08:29:17	1	PIR	1	1
2019-03-05 08:29:23	1	PIR	1	1
2019-03-05 08:29:44	1	PIR	1	1
2019-03-05 08:29:49	1	PIR	1	1
2019-03-05 08:29:57	1	PIR	1	1
2019-03-05 08:31:36	1	PIR	1	1
2019-03-05 08:32:34	1	PIR	1	1
2019-03-05 08:33:07	1	PIR	1	1
2019-03-05 08:33:12	1	PIR	1	1
2019-03-05 08:33:37	1	PIR	1	1
2019-03-05 08:33:54	1	PIR	1	1
2019-03-05 08:33:58	1	PIR	1	1
2019-03-05 08:34:02	1	PIR	1	1
2019-03-05 08:34:09	1	PIR	1	1
2019-03-05 08:34:13	1	PIR	1	1
2019-03-05 08:34:20	1	PIR	1	1
2019-03-05 08:34:24	1	PIR	1	1
2019-03-05 08:34:28	1	PIR	1	1
2019-03-05 08:34:32	1	PIR	1	1
2019-03-05 08:34:42	1	PIR	1	1
2019-03-05 08:59:40	1	PIR	1	1
2019-03-05 08:59:50	1	PIR	1	1
2019-03-05 09:01:27	1	PIR	1	1
2019-03-05 09:01:53	1	PIR	1	1
2019-03-05 09:02:01	1	PIR	1	1
2019-03-05 09:02:08	1	PIR	1	1
2019-03-05 09:02:12	1	PIR	1	1
2019-03-05 09:05:18	1	PIR	1	1
2019-03-05 09:05:23	1	PIR	1	1
2019-03-05 09:05:28	1	PIR	1	1
2019-03-05 09:05:33	1	PIR	1	1
2019-03-05 09:07:59	1	PIR	1	1
2019-03-05 09:08:05	1	PIR	1	1
2019-03-05 09:08:13	1	PIR	1	1
2019-03-05 09:08:18	1	PIR	1	1
2019-03-05 09:08:22	1	PIR	1	1
2019-03-05 09:08:33	1	PIR	1	1
2019-03-05 09:08:39	1	PIR	1	1
2019-03-05 09:20:03	1	PIR	1	1
2019-03-05 09:20:27	1	PIR	1	1
2019-03-05 09:20:34	1	PIR	1	1
2019-03-05 09:20:56	1	PIR	1	1
2019-03-05 09:21:00	1	PIR	1	1
2019-03-05 09:21:04	1	PIR	1	1
2019-03-05 09:21:09	1	PIR	1	1
2019-03-05 09:23:41	1	PIR	1	1
2019-03-05 09:24:08	1	PIR	1	1
2019-03-05 09:24:31	1	PIR	1	1
2019-03-05 09:24:35	1	PIR	1	1
2019-03-05 09:25:12	1	PIR	1	1
2019-03-05 09:25:16	1	PIR	1	1
2019-03-05 09:25:35	1	PIR	1	1
2019-03-05 09:25:39	1	PIR	1	1
2019-03-05 09:25:44	1	PIR	1	1
2019-03-05 09:32:22	1	PIR	1	1
2019-03-05 09:32:30	1	PIR	1	1
2019-03-05 09:32:34	1	PIR	1	1
2019-03-05 09:33:30	1	PIR	1	1
2019-03-05 09:33:34	1	PIR	1	1
2019-03-05 09:36:01	1	PIR	1	1
2019-03-05 09:36:05	1	PIR	1	1
2019-03-05 09:38:04	1	PIR	1	1
2019-03-05 09:38:23	1	PIR	1	1
2019-03-05 09:39:45	1	PIR	1	1
2019-03-05 09:48:49	1	PIR	1	1
2019-03-05 09:48:56	1	PIR	1	1
2019-03-05 09:52:05	1	PIR	1	1
2019-03-05 09:52:23	1	PIR	1	1
2019-03-05 09:52:27	1	PIR	1	1
2019-03-05 10:02:50	1	PIR	1	1
2019-03-05 10:02:57	1	PIR	1	1
2019-03-05 10:03:44	1	PIR	1	1
2019-03-05 10:04:02	1	PIR	1	1
2019-03-05 10:04:09	1	PIR	1	1
2019-03-05 10:06:27	1	PIR	1	1
2019-03-05 10:06:35	1	PIR	1	1
2019-03-05 10:06:40	1	PIR	1	1
2019-03-05 10:06:53	1	PIR	1	1
2019-03-05 10:06:57	1	PIR	1	1
2019-03-05 10:07:01	1	PIR	1	1
2019-03-05 10:07:54	1	PIR	1	1
2019-03-05 10:07:58	1	PIR	1	1
2019-03-05 10:08:02	1	PIR	1	1
2019-03-05 10:08:08	1	PIR	1	1
2019-03-05 10:08:13	1	PIR	1	1
2019-03-05 10:08:20	1	PIR	1	1
2019-03-05 10:08:24	1	PIR	1	1
2019-03-05 10:08:31	1	PIR	1	1
2019-03-05 10:08:35	1	PIR	1	1
2019-03-05 10:09:01	1	PIR	1	1
2019-03-05 10:09:05	1	PIR	1	1
2019-03-05 10:10:43	1	PIR	1	1
2019-03-05 10:10:53	1	PIR	1	1
2019-03-05 10:14:39	1	PIR	1	1
2019-03-05 10:14:43	1	PIR	1	1
2019-03-05 10:14:47	1	PIR	1	1
2019-03-05 10:15:16	1	PIR	1	1
2019-03-05 10:15:20	1	PIR	1	1
2019-03-05 10:15:58	1	PIR	1	1
2019-03-05 10:16:04	1	PIR	1	1
2019-03-05 10:37:59	1	PIR	1	1
2019-03-05 10:38:07	1	PIR	1	1
2019-03-05 10:43:38	1	PIR	1	1
2019-03-05 10:43:58	1	PIR	1	1
2019-03-05 10:44:07	1	PIR	1	1
2019-03-05 10:44:22	1	PIR	1	1
2019-03-05 10:44:32	1	PIR	1	1
2019-03-05 10:44:43	1	PIR	1	1
2019-03-05 10:44:47	1	PIR	1	1
2019-03-05 10:44:53	1	PIR	1	1
2019-03-05 10:45:01	1	PIR	1	1
2019-03-05 10:45:05	1	PIR	1	1
2019-03-05 10:51:59	1	PIR	1	1
2019-03-05 10:52:04	1	PIR	1	1
2019-03-05 11:09:18	1	PIR	1	1
2019-03-05 11:09:23	1	PIR	1	1
2019-03-05 11:45:08	1	PIR	1	1
2019-03-05 11:45:31	1	PIR	1	1
2019-03-05 11:46:47	1	PIR	1	1
2019-03-05 11:46:50	1	PIR	1	1
2019-03-05 11:55:52	1	PIR	1	1
2019-03-05 11:55:56	1	PIR	1	1
2019-03-05 11:57:24	1	PIR	1	1
2019-03-05 12:03:01	1	PIR	1	1
2019-03-05 12:03:05	1	PIR	1	1
2019-03-05 12:11:34	1	PIR	1	1
2019-03-05 12:12:23	1	PIR	1	1
2019-03-05 12:16:42	1	PIR	1	1
2019-03-05 12:21:09	1	PIR	1	1
2019-03-05 12:21:13	1	PIR	1	1
2019-03-05 12:21:55	1	PIR	1	1
2019-03-05 12:22:54	1	PIR	1	1
2019-03-05 12:22:58	1	PIR	1	1
2019-03-05 12:23:06	1	PIR	1	1
2019-03-05 12:23:10	1	PIR	1	1
2019-03-05 12:23:14	1	PIR	1	1
2019-03-05 12:23:18	1	PIR	1	1
2019-03-05 12:23:22	1	PIR	1	1
2019-03-05 12:23:30	1	PIR	1	1
2019-03-05 12:23:47	1	PIR	1	1
2019-03-05 12:24:13	1	PIR	1	1
2019-03-05 12:24:21	1	PIR	1	1
2019-03-05 12:24:25	1	PIR	1	1
2019-03-05 12:24:30	1	PIR	1	1
2019-03-05 12:24:35	1	PIR	1	1
2019-03-05 12:24:39	1	PIR	1	1
2019-03-05 12:24:46	1	PIR	1	1
2019-03-05 12:24:53	1	PIR	1	1
2019-03-05 12:25:30	1	PIR	1	1
2019-03-05 12:25:42	1	PIR	1	1
2019-03-05 12:25:49	1	PIR	1	1
2019-03-05 12:26:09	1	PIR	1	1
2019-03-05 12:26:18	1	PIR	1	1
2019-03-05 12:26:23	1	PIR	1	1
2019-03-05 12:26:39	1	PIR	1	1
2019-03-05 12:26:43	1	PIR	1	1
2019-03-05 12:27:05	1	PIR	1	1
